EX_NUM,m1,m2,n1,n2,k1,k2,max_f,min_f,max_g,min_g,alpha,th1,th2,BOOL_ALPHA_THETA,EMIN
Custom, 	 16, 	 16, 	 15, 	 15, 	 12, 	 12, 	 78836.1945, 	 5.5366e-07, 	 114849.6246, 	 3.8492e-08, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 16, 	 16, 	 15, 	 15, 	 12, 	 12, 	 0.51987, 	 1.8745e-07, 	 1.88, 	 1.2514e-07, 	 3.251, 	 0.6043, 	 0.73375, 	 y,  	 1.000000e-10 
Custom, 	 16, 	 16, 	 15, 	 15, 	 13, 	 13, 	 32219.7777, 	 9.0762e-06, 	 55653.234, 	 4.2085e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 16, 	 16, 	 15, 	 15, 	 13, 	 13, 	 0.21247, 	 1.7532e-06, 	 0.78731, 	 1.1824e-06, 	 2.8096, 	 0.6043, 	 0.73375, 	 y,  	 1.000000e-10 
Custom, 	 16, 	 16, 	 15, 	 15, 	 14, 	 14, 	 10200.1687, 	 0.00022205, 	 23134.9921, 	 6.298e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 16, 	 16, 	 15, 	 15, 	 14, 	 14, 	 0.067262, 	 2.1843e-06, 	 0.067262, 	 2.1843e-06, 	 0.47709, 	 0.6043, 	 0.74315, 	 y,  	 1.000000e-10 
Custom, 	 16, 	 16, 	 15, 	 15, 	 15, 	 15, 	 1818.0253, 	 0.00070198, 	 7441.715, 	 0.0001037, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 16, 	 16, 	 15, 	 15, 	 15, 	 15, 	 0.011989, 	 2.3694e-06, 	 0.0077317, 	 2.7954e-06, 	 0.074754, 	 0.62363, 	 0.7608, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 6, 	 10, 	 5, 	 10, 	 3, 	 5994.4659, 	 0.0014118, 	 7374.1371, 	 0.00066303, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 6, 	 10, 	 5, 	 10, 	 3, 	 0.039529, 	 3.175e-05, 	 0.039529, 	 3.175e-05, 	 0.84611, 	 0.46976, 	 0.41362, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 6, 	 10, 	 5, 	 9, 	 4, 	 8715.8468, 	 0.00074642, 	 12502.1735, 	 0.00027251, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 6, 	 10, 	 5, 	 9, 	 4, 	 0.057474, 	 6.222e-05, 	 0.057474, 	 6.222e-05, 	 0.83944, 	 0.46976, 	 0.40174, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 6, 	 10, 	 5, 	 9, 	 3, 	 13431.6395, 	 0.00028757, 	 16523.0317, 	 0.00013506, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 6, 	 10, 	 5, 	 9, 	 3, 	 0.088572, 	 3.2337e-05, 	 0.088572, 	 3.2337e-05, 	 0.84611, 	 0.46976, 	 0.41362, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 6, 	 10, 	 5, 	 8, 	 5, 	 7023.4263, 	 0.00070173, 	 13956.3391, 	 0.00017746, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 6, 	 10, 	 5, 	 8, 	 5, 	 0.046314, 	 5.2811e-05, 	 0.046314, 	 5.2811e-05, 	 0.55138, 	 0.46976, 	 0.40939, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 6, 	 10, 	 5, 	 8, 	 4, 	 14545.4923, 	 0.00020761, 	 20864.3258, 	 7.5797e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 6, 	 10, 	 5, 	 8, 	 4, 	 0.095917, 	 5.1918e-05, 	 0.095917, 	 5.1918e-05, 	 0.83944, 	 0.46976, 	 0.40174, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 6, 	 10, 	 5, 	 8, 	 3, 	 22415.4706, 	 7.9986e-05, 	 27574.5587, 	 3.7565e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 6, 	 10, 	 5, 	 8, 	 3, 	 0.14781, 	 2.6983e-05, 	 0.14781, 	 2.6983e-05, 	 0.84611, 	 0.46976, 	 0.41362, 	 y,  	 1.000000e-10 
Custom, 	 13, 	 13, 	 12, 	 12, 	 10, 	 10, 	 4304.9332, 	 2.0613e-05, 	 6412.7932, 	 3.5495e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 13, 	 13, 	 12, 	 12, 	 10, 	 10, 	 0.43465, 	 1.0983e-05, 	 1.829, 	 8.8346e-06, 	 2.4889, 	 0.5328, 	 0.88111, 	 y,  	 1.000000e-10 
Custom, 	 13, 	 13, 	 12, 	 12, 	 11, 	 11, 	 1436.7948, 	 0.00038699, 	 2833.7632, 	 3.9213e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 13, 	 13, 	 12, 	 12, 	 11, 	 11, 	 0.14507, 	 6.5771e-05, 	 0.42271, 	 5.1046e-05, 	 1.3018, 	 0.5328, 	 0.88111, 	 y,  	 1.000000e-10 
Custom, 	 13, 	 13, 	 12, 	 12, 	 12, 	 12, 	 267.9502, 	 0.014145, 	 966.4026, 	 0.00065527, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 13, 	 13, 	 12, 	 12, 	 12, 	 12, 	 0.027054, 	 0.00034344, 	 0.054534, 	 0.00020579, 	 0.49244, 	 0.5328, 	 0.88111, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 3, 	 10, 	 2, 	 10, 	 1, 	 576.2694, 	 0.0076055, 	 459.4026, 	 0.0087739, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 3, 	 10, 	 2, 	 10, 	 1, 	 0.0309, 	 0.00043044, 	 0.038324, 	 0.00036149, 	 0.728, 	 0.46976, 	 0.46793, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 3, 	 10, 	 2, 	 9, 	 2, 	 714.4913, 	 0.003429, 	 801.7338, 	 0.002784, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 3, 	 10, 	 2, 	 9, 	 2, 	 0.038311, 	 0.00097032, 	 0.079532, 	 0.00068199, 	 0.8657, 	 0.46976, 	 0.46793, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 3, 	 10, 	 2, 	 9, 	 1, 	 1291.2315, 	 0.0015492, 	 1029.3711, 	 0.0017872, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 10, 	 3, 	 10, 	 2, 	 9, 	 1, 	 0.069236, 	 0.00043839, 	 0.08979, 	 0.00038497, 	 0.76121, 	 0.46976, 	 0.46793, 	 y,  	 1.000000e-10 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 35.0814, 	 0.010828, 	 90.4559, 	 0.0034006, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 11.4599, 	 0.0051763, 	 11.4599, 	 0.0051763, 	 1.0873, 	 1.1832, 	 0.48843, 	 y,  	 1.000000e-12 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 16.9294, 	 0.023513, 	 59.8677, 	 0.006752, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 8.7322, 	 0.014545, 	 8.7322, 	 0.014545, 	 1.2245, 	 1.3264, 	 0.49202, 	 y,  	 1.000000e-12 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 4.5959, 	 0.053194, 	 31.8445, 	 0.014965, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 2.364, 	 0.022053, 	 2.364, 	 0.022053, 	 0.83983, 	 1.3247, 	 0.44546, 	 y,  	 1.000000e-12 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 1, 	 4.468, 	 0.18184, 	 8.5931, 	 0.096915, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 1, 	 1.3823, 	 0.18184, 	 1.3823, 	 0.18184, 	 1.7881, 	 1.0493, 	 0.28098, 	 y,  	 1.000000e-12 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 35.0814, 	 0.010828, 	 90.4559, 	 0.0034006, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 11.4599, 	 0.0051763, 	 11.4599, 	 0.0051763, 	 1.0873, 	 1.1832, 	 0.48843, 	 y,  	 1.000000e-10 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 16.9294, 	 0.023513, 	 59.8677, 	 0.006752, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 8.7322, 	 0.014545, 	 8.7322, 	 0.014545, 	 1.2245, 	 1.3264, 	 0.49202, 	 y,  	 1.000000e-10 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 4.5959, 	 0.053194, 	 31.8445, 	 0.014965, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 2.364, 	 0.022053, 	 2.364, 	 0.022053, 	 0.83982, 	 1.3247, 	 0.44546, 	 y,  	 1.000000e-10 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 1, 	 4.468, 	 0.18184, 	 8.5931, 	 0.096915, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 1, 	 1.3823, 	 0.18184, 	 1.3823, 	 0.18184, 	 1.7881, 	 1.0493, 	 0.28098, 	 y,  	 1.000000e-10 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 35.0814, 	 0.010828, 	 90.4559, 	 0.0034006, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-18 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 11.4599, 	 0.0051763, 	 11.4599, 	 0.0051763, 	 1.0873, 	 1.1832, 	 0.48843, 	 y,  	 1.000000e-18 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 16.9294, 	 0.023513, 	 59.8677, 	 0.006752, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-18 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 8.7322, 	 0.014545, 	 8.7322, 	 0.014545, 	 1.2245, 	 1.3264, 	 0.49202, 	 y,  	 1.000000e-18 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 4.5959, 	 0.053194, 	 31.8445, 	 0.014965, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-18 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 2.3636, 	 0.022049, 	 2.3636, 	 0.022049, 	 0.83974, 	 1.3246, 	 0.44545, 	 y,  	 1.000000e-18 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 1, 	 4.468, 	 0.18184, 	 8.5931, 	 0.096915, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-18 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 1, 	 1.3823, 	 0.18184, 	 1.3823, 	 0.18184, 	 1.7881, 	 1.0493, 	 0.28098, 	 y,  	 1.000000e-18 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 35.0814, 	 0.010828, 	 90.4559, 	 0.0034006, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 11.4599, 	 0.0051763, 	 11.4599, 	 0.0051763, 	 1.0873, 	 1.1832, 	 0.48843, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 16.9294, 	 0.023513, 	 59.8677, 	 0.006752, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 8.7322, 	 0.014545, 	 8.7322, 	 0.014545, 	 1.2245, 	 1.3264, 	 0.49202, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 4.5959, 	 0.053194, 	 31.8445, 	 0.014965, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 2.364, 	 0.022053, 	 2.364, 	 0.022053, 	 0.83982, 	 1.3247, 	 0.44546, 	 y,  	 1.000000e-08 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 1, 	 4.468, 	 0.18184, 	 8.5931, 	 0.096915, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 1, 	 1.3823, 	 0.18184, 	 1.3823, 	 0.18184, 	 1.7881, 	 1.0493, 	 0.28098, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 35.0814, 	 0.010828, 	 90.456, 	 0.0034006, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 11.4602, 	 0.0051764, 	 11.4602, 	 0.0051764, 	 1.0873, 	 1.1832, 	 0.48843, 	 y,  	 1.000000e-06 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 16.9294, 	 0.023513, 	 59.8677, 	 0.006752, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 8.7322, 	 0.014545, 	 8.7322, 	 0.014545, 	 1.2245, 	 1.3264, 	 0.49202, 	 y,  	 1.000000e-06 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 4.5959, 	 0.053193, 	 31.8445, 	 0.014964, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 2.364, 	 0.022053, 	 2.364, 	 0.022053, 	 0.83982, 	 1.3247, 	 0.44546, 	 y,  	 1.000000e-06 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 0, 	 5.216, 	 0.14152, 	 14.1869, 	 0.053334, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 0, 	 2.3822, 	 0.14152, 	 2.3822, 	 0.14152, 	 2.127, 	 1.2475, 	 0.28098, 	 y,  	 1.000000e-06 
1, 	 3, 	 1, 	 1, 	 2, 	 0, 	 1, 	 6.7602, 	 0.082155, 	 9.4063, 	 0.079565, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
1, 	 3, 	 1, 	 1, 	 2, 	 0, 	 1, 	 1.1462, 	 0.082155, 	 1.1462, 	 0.082155, 	 1.5124, 	 0.85108, 	 0.25166, 	 y,  	 1.000000e-06 
1, 	 3, 	 1, 	 1, 	 2, 	 0, 	 0, 	 7.8919, 	 0.063939, 	 15.5295, 	 0.043786, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
1, 	 3, 	 1, 	 1, 	 2, 	 0, 	 0, 	 1.8887, 	 0.063939, 	 1.8887, 	 0.063939, 	 1.5405, 	 0.94791, 	 0.28098, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 215.1281, 	 0.0022231, 	 347.6554, 	 1.0875e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 4850.8152, 	 0.0022231, 	 164233.1263, 	 5.4707e-05, 	 39.0677, 	 0.9391, 	 1.9857, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 123.1654, 	 0.009051, 	 241.5779, 	 2.4182e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 3047.53, 	 0.009051, 	 123809.4703, 	 0.00013197, 	 39.3486, 	 0.9391, 	 2.0229, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 55.1091, 	 0.029766, 	 147.6269, 	 6.0343e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 1785.6941, 	 0.045783, 	 86154.432, 	 0.00037499, 	 36.1114, 	 0.9391, 	 2.135, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 13.7203, 	 0.083846, 	 71.2409, 	 1.7472e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 582.6084, 	 0.13678, 	 40077.0652, 	 0.0010466, 	 28.0387, 	 0.9391, 	 2.2537, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 1, 	 1, 	 27.3939, 	 0.029592, 	 24.5347, 	 0.016141, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 1, 	 1, 	 2.6823, 	 0.024306, 	 2.6823, 	 0.024306, 	 1.7805, 	 0.91964, 	 0.36999, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 1, 	 0, 	 32.0229, 	 0.020756, 	 33.6403, 	 0.0088527, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 1, 	 0, 	 3.7917, 	 0.015732, 	 3.7917, 	 0.015732, 	 1.8356, 	 0.98394, 	 0.35543, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 0, 	 1, 	 39.4341, 	 0.0142, 	 27.3557, 	 0.011998, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 0, 	 1, 	 2.0067, 	 0.0096214, 	 2.0067, 	 0.0096214, 	 1.1946, 	 0.81931, 	 0.33605, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 0, 	 0, 	 46.0976, 	 0.0099594, 	 37.5082, 	 0.0065804, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 0, 	 0, 	 3.4005, 	 0.0074657, 	 3.4005, 	 0.0074657, 	 1.4765, 	 0.87659, 	 0.35346, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 215.1281, 	 0.0022231, 	 347.6554, 	 1.0875e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 4850.8152, 	 0.0022231, 	 164233.1263, 	 5.4707e-05, 	 39.0677, 	 0.9391, 	 1.9857, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 123.1654, 	 0.009051, 	 241.5779, 	 2.4182e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 3047.53, 	 0.009051, 	 123809.4703, 	 0.00013197, 	 39.3486, 	 0.9391, 	 2.0229, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 55.1091, 	 0.029766, 	 147.6269, 	 6.0343e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 1785.6941, 	 0.045783, 	 86154.432, 	 0.00037499, 	 36.1114, 	 0.9391, 	 2.135, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 13.7203, 	 0.083846, 	 71.2409, 	 1.7472e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 582.6084, 	 0.13678, 	 40077.0652, 	 0.0010466, 	 28.0387, 	 0.9391, 	 2.2537, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 1, 	 1, 	 27.3939, 	 0.029592, 	 24.5347, 	 0.016141, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 1, 	 1, 	 2.6823, 	 0.024306, 	 2.6823, 	 0.024306, 	 1.7805, 	 0.91964, 	 0.36999, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 1, 	 0, 	 32.0229, 	 0.020756, 	 33.6403, 	 0.0088527, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 1, 	 0, 	 3.7917, 	 0.015732, 	 3.7917, 	 0.015732, 	 1.8356, 	 0.98394, 	 0.35543, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 0, 	 1, 	 39.4341, 	 0.0142, 	 27.3557, 	 0.011998, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 0, 	 1, 	 2.0067, 	 0.0096214, 	 2.0067, 	 0.0096214, 	 1.1946, 	 0.81931, 	 0.33605, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 0, 	 0, 	 46.0976, 	 0.0099594, 	 37.5082, 	 0.0065804, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 4, 	 2, 	 2, 	 3, 	 0, 	 0, 	 3.4005, 	 0.0074657, 	 3.4005, 	 0.0074657, 	 1.4765, 	 0.87659, 	 0.35346, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 215.1281, 	 0.0022231, 	 347.6554, 	 1.0875e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 4850.8152, 	 0.0022231, 	 164233.1263, 	 5.4707e-05, 	 39.0677, 	 0.9391, 	 1.9857, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 123.1654, 	 0.009051, 	 241.5779, 	 2.4182e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 3047.53, 	 0.009051, 	 123809.4703, 	 0.00013197, 	 39.3486, 	 0.9391, 	 2.0229, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 55.1091, 	 0.029766, 	 147.6269, 	 6.0343e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 1785.6941, 	 0.045783, 	 86154.432, 	 0.00037499, 	 36.1114, 	 0.9391, 	 2.135, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 13.7203, 	 0.083846, 	 71.2409, 	 1.7472e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 582.6084, 	 0.13678, 	 40077.0652, 	 0.0010466, 	 28.0387, 	 0.9391, 	 2.2537, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 215.1281, 	 0.0022231, 	 347.6554, 	 1.0875e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 4850.8152, 	 0.0022231, 	 164233.1263, 	 5.4707e-05, 	 39.0677, 	 0.9391, 	 1.9857, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 123.1654, 	 0.009051, 	 241.5779, 	 2.4182e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 3047.53, 	 0.009051, 	 123809.4703, 	 0.00013197, 	 39.3486, 	 0.9391, 	 2.0229, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 55.1091, 	 0.029766, 	 147.6269, 	 6.0343e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 1785.6941, 	 0.045783, 	 86154.432, 	 0.00037499, 	 36.1114, 	 0.9391, 	 2.135, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 13.7203, 	 0.083846, 	 71.2409, 	 1.7472e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 582.6084, 	 0.13678, 	 40077.0652, 	 0.0010466, 	 28.0387, 	 0.9391, 	 2.2537, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 215.1281, 	 0.0022231, 	 347.6554, 	 1.0875e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 4850.8152, 	 0.0022231, 	 164233.1263, 	 5.4707e-05, 	 39.0677, 	 0.9391, 	 1.9857, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 123.1654, 	 0.009051, 	 241.5779, 	 2.4182e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 3047.53, 	 0.009051, 	 123809.4703, 	 0.00013197, 	 39.3486, 	 0.9391, 	 2.0229, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 55.1091, 	 0.029766, 	 147.6269, 	 6.0343e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 1785.6941, 	 0.045783, 	 86154.432, 	 0.00037499, 	 36.1114, 	 0.9391, 	 2.135, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 13.7203, 	 0.083846, 	 71.2409, 	 1.7472e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 582.6084, 	 0.13678, 	 40077.0652, 	 0.0010466, 	 28.0387, 	 0.9391, 	 2.2537, 	 y,  	 1.000000e-06 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 215.1278, 	 0.0022231, 	 417.9733, 	 1.3075e-09, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 50111.4342, 	 0.0022231, 	 5243079.1215, 	 1.7465e-05, 	 160.1938, 	 0.9391, 	 3.1676, 	 y,  	 1.000000e-08 
2, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 123.1652, 	 0.0090509, 	 290.4403, 	 2.9074e-09, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
